"","iteration","lower_lin","est_lin","upper_lin","p_lin","logLik_lin","AIC_lin","lower_log","est_log","upper_log","p_log","logLik_log","AIC_log","p_log","p_lin_vs_log","lin_ci_width","log_ci_width","delta_logLik"
"5704",5704,-3.80045302058552e-06,1.32325622783895e-06,6.44696547626342e-06,0.612378615812556,3219.6612946355,-6384.77542432868,-0.00136253740944776,0.000136142217144427,0.00163482184373662,0.858540670782464,3219.56101928076,-6395.91155907026,0.858540670782464,0.904588301062489,1.02474184968489e-05,0.00299735925318438,0.100275354740916
"5705",5705,-1.00793943388187e-05,-5.16440130678738e-06,-2.4940827475607e-07,0.03947549179061,3265.90173249695,-6476.98431711918,-0.00274706277786123,-0.000888226237012931,0.000970610303835371,0.348598804848263,3265.34119005244,-6487.97676737432,0.348598804848263,0.570899298648401,9.82998606406262e-06,0.0037176730816966,0.56054244451434
"5706",5706,-4.22924436505393e-06,2.17802585486345e-06,8.58529607478084e-06,0.504853579871905,3217.84218412065,-6381.46600801916,-0.000745788706662326,0.000744155131381092,0.00223409896942451,0.327243207056886,3217.70186131914,-6391.93514464492,0.327243207056886,0.869077650534242,1.28145404398348e-05,0.00297988767608684,0.140322801512866
"5707",5707,-8.82097245506778e-06,-3.47606104628375e-06,1.86885036250028e-06,0.202154736455204,3247.5902015605,-6440.91855320843,-0.00297164645625443,-0.00148078506012016,1.00763360141008e-05,0.0515653497264179,3248.60263974982,-6454.14306705863,0.0515653497264179,0.363332026465182,1.06898228175681e-05,0.00298172279226853,-1.01243818931835
"5708",5708,-9.82857415584041e-06,-1.29332048426299e-06,7.24193318731444e-06,0.766242669107722,3234.85369287444,-6416.11375016672,-0.00263162094383316,-0.000371198119090092,0.00188922470565298,0.747310193547632,3236.64037456908,-6430.80267291586,0.747310193547632,0.167515114721812,1.70705073431549e-05,0.00452084564948614,-1.78668169464299
"5709",5709,-7.80031234861167e-06,-1.68743500246365e-06,4.42544234368436e-06,0.588116803492367,3260.18979747008,-6466.3908228747,-0.00265542319691536,-0.00100053384376623,0.000654355509382906,0.235712429410602,3261.05848154476,-6479.61902517023,0.235712429410602,0.41950322109768,1.2225754692296e-05,0.00330977870629827,-0.868684074683188
"5710",5710,-6.17810710094704e-06,-1.13413723946139e-06,3.90983262202427e-06,0.659112164130012,3249.69183198645,-6444.91442387188,-0.00216774213918852,-0.000697987401246728,0.000771767336695063,0.351570279769156,3251.38601474469,-6459.74280586739,0.351570279769156,0.183749335313993,1.00879397229713e-05,0.00293950947588358,-1.69418275823455
"5711",5711,-8.12674631364991e-06,-1.93165907110277e-06,4.26342817144436e-06,0.540730866956811,3286.88194167516,-6519.35211741981,-0.00157397108352644,-0.000173529136776759,0.00122691280997292,0.807918788641012,3286.59055894048,-6529.32417414081,0.807918788641012,0.747229632588078,1.23901744850943e-05,0.00280088389349936,0.291382734679246
"5712",5712,-6.22527832502082e-06,-1.4462002971607e-06,3.33287773069942e-06,0.552730082389061,3273.9167163709,-6492.63501661866,-0.0020559070979879,-0.000641049487189878,0.00077380812360814,0.374125456588874,3274.23487542935,-6504.68345902428,0.374125456588874,0.727487066249396,9.55815605572025e-06,0.00282971522159603,-0.318159058445872
"5713",5713,-7.88990022788789e-06,-1.12692948572376e-06,5.63604125644036e-06,0.743722244822892,3279.17382294604,-6504.88017317322,-0.00242221542513866,-0.000708178525804837,0.00100585837352899,0.417655964688077,3282.03375018728,-6521.76660523379,0.417655964688077,0.0572729272207912,1.35259414843282e-05,0.00342807379866765,-2.85992724124435
"5714",5714,-3.99987155012704e-06,9.39832464043259e-07,5.87953647821356e-06,0.708937511690827,3246.90938312225,-6438.89264969964,-0.00136620713927675,8.99502076216832e-05,0.00154610755452011,0.903533667116693,3246.83405661093,-6450.14416447854,0.903533667116693,0.927440617026991,9.8794080283406e-06,0.00291231469379686,0.0753265113189627
"5715",5715,-8.32532943942586e-06,1.07536143273857e-07,8.54040172597357e-06,0.980039117275629,3245.44926684428,-6437.47297690238,-0.00237096587637235,-0.000338899226726426,0.0016931674229195,0.743509573042217,3244.19865895869,-6445.89993372351,0.743509573042217,0.286330687647071,1.68657311653994e-05,0.00406413329929184,1.25060788559085
"5716",5716,-1.27203540539331e-05,-6.03686464606661e-06,6.46624761799863e-07,0.0766136979394399,3278.36249369069,-6502.49967908957,-0.00397831122378129,-0.00183229240123361,0.000313726421314065,0.0941474389408427,3280.19704428834,-6517.62352041475,0.0941474389408427,0.159685248571591,1.33669788157329e-05,0.00429203764509536,-1.8345505976481
"5717",5717,-3.98101388429662e-06,9.43270268889401e-07,5.86755442207542e-06,0.707049356923928,3254.8126235567,-6454.72374060334,-0.00167518744499455,-0.000231090084581358,0.00121300727583183,0.753548913864892,3255.72690655788,-6467.99799585062,0.753548913864892,0.400803899012469,9.84856830637203e-06,0.00288819472082638,-0.914283001183776
"5718",5718,-3.81531152559504e-06,9.72325355351338e-07,5.75996223629771e-06,0.690296173279254,3271.58598661045,-6487.98071186172,-0.00154863192182521,-0.000130818831786784,0.00128699425825164,0.856343172369454,3271.56341209792,-6499.35106045943,0.856343172369454,0.977678385187934,9.57527376189275e-06,0.00283562618007685,0.0225745125312642
"5719",5719,-7.38531802246074e-06,-2.32021516328894e-06,2.74488769588286e-06,0.368884292495568,3248.84870700002,-6443.32502147461,-0.00221378560125983,-0.000721817982582136,0.000770149636095555,0.342619946112548,3249.9823639112,-6457.00434753834,0.342619946112548,0.321854109827463,1.01302057183436e-05,0.00298393523735538,-1.13365691117724
"5720",5720,-4.69174203705137e-06,1.72137066034282e-07,5.03601616911993e-06,0.94464102892372,3250.93707511098,-6446.74608600772,-0.00162372907224986,-0.000184571208542215,0.00125458665516543,0.801330942815748,3250.96544733716,-6458.18327920223,0.801330942815748,0.972026485741726,9.7277582061713e-06,0.00287831572741529,-0.0283722261874573
"5721",5721,-1.91019760924586e-06,4.23892166282658e-06,1.0388040934899e-05,0.17642126043251,3274.49679001189,-6494.62760594807,-0.000275741540210787,0.00113836826474939,0.00255247806970957,0.114480775954053,3273.90313175496,-6503.98823865822,0.114480775954053,0.55230311782126,1.22982385441449e-05,0.00282821960992035,0.593658256932031
"5722",5722,-6.13724049235837e-06,4.30479320589415e-07,6.9981991335372e-06,0.897674043372419,3293.98230159694,-6534.20718979957,-0.00168557193171231,0.000111918143005749,0.00190940821772381,0.902770304211615,3294.11080190552,-6545.63984148836,0.902770304211615,0.879413291048632,1.31354396258956e-05,0.00359498014943613,-0.128500308580442
"5723",5723,-1.96095048506065e-06,2.8708083453898e-06,7.70256717584025e-06,0.24389189836405,3272.29725850726,-6489.54561491044,-0.000759948251265032,0.000659939860927845,0.00207982797312072,0.361921070398216,3272.07667766499,-6500.40218094763,0.361921070398216,0.802052796467915,9.66351766090089e-06,0.00283977622438575,0.220580842275012
"5724",5724,-8.85991926299935e-07,4.09010584526427e-06,9.06620361682848e-06,0.107061314465535,3221.2335685885,-6387.43040431746,-0.000312563403113098,0.00144891347845773,0.00321039036002856,0.106803361785974,3224.62010812723,-6406.01533617605,0.106803361785974,0.0338255265305092,9.95219554312841e-06,0.00352295376314166,-3.38653953873427
"5725",5725,-5.24774576724318e-06,9.5135391363183e-07,7.15045359450684e-06,0.763339445321865,3248.5384991174,-6442.91102331567,-0.000637314079884639,0.000804244610255258,0.00224580330039516,0.273842662313928,3248.75776637012,-6453.77416151328,0.273842662313928,0.803107056924462,1.239819936175e-05,0.00288311738027979,-0.219267252720783
"5726",5726,-8.59306566237028e-06,-2.17450379847759e-06,4.2440580654151e-06,0.506291413962592,3239.53317288594,-6424.82382932609,-0.0018547065039884,-0.000403272257805499,0.0010481619883774,0.585688890350936,3239.82694016575,-6435.93970284692,0.585688890350936,0.745449952516344,1.28371237277854e-05,0.00290286849236579,-0.293767279805706
"5727",5727,-5.45452870357583e-06,-5.59973289990282e-07,4.33458212359526e-06,0.822393400945243,3242.71988710753,-6430.33692050843,-0.00138405360438277,6.57799138786212e-05,0.00151561343214001,0.929067250736534,3243.01164860386,-6442.38188410352,0.929067250736534,0.746946664251895,9.78911082717109e-06,0.00289966703652278,-0.291761496328945
"5728",5728,NA,NA,NA,NA,NA,NA,-0.000799572960606449,0.000608926198889007,0.00201742535838446,0.396402808464019,3279.0761217646,-6514.31800811269,0.396402808464019,NA,NA,0.00281699831899091,NA
"5729",5729,-9.99821169389409e-06,-4.68957843638789e-06,6.19054821118318e-07,0.0833078848450201,3183.32122291699,-6312.27236350386,-0.00242545205541272,-0.000878597061791422,0.000668257931829875,0.26526498593227,3182.42248848444,-6321.81409129493,0.26526498593227,0.407084526799414,1.06172665150124e-05,0.00309370998724259,0.898734432548736
"5730",5730,-3.48108076639287e-06,1.43288769811334e-06,6.34685616261956e-06,0.567276852320759,3237.54840551347,-6420.00974667059,-0.00116195177330498,0.000292110450654972,0.00174617267461492,0.693477094752491,3237.46231898536,-6431.21769861044,0.693477094752491,0.917514836957465,9.82793692901243e-06,0.0029081244479199,0.0860865281133556
"5731",5731,-5.61986414247439e-06,2.62844968385493e-06,1.08767635101843e-05,0.531863648498184,3219.05644308784,-6384.41450540123,-0.00203188540266062,0.000468424342712061,0.00296873408808474,0.713196867631153,3221.43107407423,-6400.63187063697,0.713196867631153,0.0930488191569976,1.64966276526586e-05,0.00500061949074535,-2.37463098638818
"5732",5732,-6.25042788697502e-06,-4.06604110124454e-08,6.16910706495013e-06,0.989749847946415,3236.3898139974,-6418.48816025393,-0.000733533338630811,0.000721966013855416,0.00217746536634164,0.330570091535943,3236.20139233534,-6428.70022856022,0.330570091535943,0.828265385502336,1.24195349519251e-05,0.00291099870497246,0.188421662058772
"5733",5733,-7.50545828722164e-06,-2.72019530926192e-06,2.0650676686978e-06,0.264875592293587,3292.30105698114,-6529.5869307738,-0.00182124997399182,-4.84444516431699e-05,0.00172436107070548,0.957241700631906,3291.93150964083,-6541.00231358492,0.957241700631906,0.69104706899733,9.57052595591943e-06,0.00354561104469731,0.369547340316785
"5734",5734,-1.78065741758998e-06,3.28574479203049e-06,8.35214700165096e-06,0.203414603977365,3264.8838404516,-6475.78309107563,-0.00091878947515032,0.000545696088789291,0.0020101816527289,0.464788909265605,3264.8573385115,-6487.00319837436,0.464788909265605,0.9738461544713,1.01328044192409e-05,0.00292897112787922,0.0265019401035715
"5735",5735,-3.38723846316145e-06,1.51198780859888e-06,6.41121408035922e-06,0.544875748017297,3295.22710301218,-6536.00150098488,-0.00144735119718763,-2.41871339206597e-05,0.00139897692934631,0.973399201155247,3295.35830166293,-6547.60689690263,0.973399201155247,0.877043531734841,9.79845254352066e-06,0.00284632812653395,-0.131198650743954
"5736",5736,-6.94489884494011e-06,1.89186467823653e-06,1.07286282014132e-05,0.674462620853597,3240.98010843447,-6428.6243188188,-0.00124196554407468,0.000611752087645899,0.00246546971936648,0.517358584037228,3240.10309105694,-6437.36715059627,0.517358584037228,0.416021899310609,1.76735270463533e-05,0.00370743526344116,0.877017377532866
"5737",5737,-2.51575885670193e-06,2.21588457702914e-06,6.9475280107602e-06,0.358289389882629,3286.97557237877,-6518.71288051652,-0.00100485352469678,0.000395748772054774,0.00179635106880633,0.579348180131622,3286.70295426493,-6529.55083869101,0.579348180131622,0.761383493936828,9.46328686746213e-06,0.0028012045935031,0.272618113838689
"5738",5738,-4.65678407428309e-06,6.40417559438567e-07,5.93761919316022e-06,0.812501158718198,3236.88334056051,-6419.05900088567,-0.00173256312144887,-0.000276571732035353,0.00117941965737816,0.70938525684959,3237.41055707992,-6431.20959192025,0.70938525684959,0.590245622488038,1.05944032674433e-05,0.00291198277882703,-0.527216519413287
"5739",5739,-5.43947686255397e-06,-6.81198668188362e-07,4.07707952617724e-06,0.778802672311875,3279.62040044734,-6504.02495719992,-0.00142772646868987,-1.97625619899979e-05,0.00138820134470987,0.978029366130918,3279.58102468133,-6515.32641212715,0.978029366130918,0.961389383813175,9.51655638873121e-06,0.00281592781339974,0.0393757660076517
"5740",5740,-3.5839842380411e-06,2.59838053976316e-06,8.78074531756742e-06,0.409674612382602,3232.84464565283,-6411.51729048603,-0.00140616627459058,0.000200914548439979,0.00180799537147054,0.806235198265685,3233.3880551446,-6423.82254346752,0.806235198265685,0.580764760273375,1.23647295556085e-05,0.00321416164606112,-0.543409491772763
"5741",5741,-3.89936684258032e-06,8.19073356918781e-07,5.53751355641788e-06,0.733421456657942,3290.6105166041,-6525.97157855932,-0.000983573313548009,0.000412463316516863,0.00180849994658173,0.562161070453885,3290.72001960579,-6537.57066207446,0.562161070453885,0.896279474004146,9.43688039899819e-06,0.00279207326012974,-0.109503001690882
"5742",5742,-8.46497725946587e-06,-3.50145489647006e-06,1.46206746652576e-06,0.166553379973222,3224.43486164747,-6393.82284265129,-0.00319113195734935,-0.00107172689244433,0.00104767817246069,0.321256484039264,3224.52222021661,-6406.44808074841,0.321256484039264,0.916348462442949,9.92704472599164e-06,0.00423881012981004,-0.0873585691342669
"5743",5743,-7.72723331440954e-06,-2.80909753261585e-06,2.10903824917785e-06,0.262598842841911,3236.43410568342,-6417.78456323148,-0.00202477698432582,-0.000569198723423988,0.000886379537477844,0.443009390895222,3236.10023898009,-6428.49770373346,0.443009390895222,0.716149236170418,9.83627156358739e-06,0.00291115652180366,0.333866703334479
"5744",5744,-8.88418033818929e-06,-2.07680996567913e-06,4.73056040683103e-06,0.549491335783712,3238.75469068872,-6423.6707322144,-0.00247790332765678,-0.000581508766400903,0.00131488579485497,0.547456643341908,3238.91008216565,-6435.26368026157,0.547456643341908,0.856079976313473,1.36147407450203e-05,0.00379278912251175,-0.155391476931982
"5745",5745,-8.53789485491393e-06,-3.12028861354886e-06,2.29731762781621e-06,0.258626800111195,3220.34372877976,-6386.03460472623,-0.00155908548720855,-6.97722825840181e-05,0.00141954092204052,0.926763004283323,3219.82801390123,-6396.30092645946,0.926763004283323,0.597073606914729,1.08352124827301e-05,0.00297862640924907,0.515714878525159
"5746",5746,-4.94991388902261e-06,-1.06435360447215e-07,4.73704316812818e-06,0.965609408614306,3256.42736331341,-6457.70988010944,-0.00159666886840237,-0.000161961839585461,0.00127274518923145,0.82471279017247,3256.47500427343,-6469.24206682032,0.82471279017247,0.953476061659057,9.68695705715078e-06,0.00286941405763382,-0.0476409600155421
"5747",5747,-2.79925206989887e-06,2.1016144170303e-06,7.00248090395947e-06,0.40023329309788,3251.83781859655,-6448.66694124631,-0.00150316493937938,-5.09952950717365e-05,0.00140117434923591,0.945069375876621,3251.44066884148,-6459.36556582499,0.945069375876621,0.67223334774556,9.80173297385834e-06,0.00290433928861529,0.397149755065129
"5748",5748,-4.65085574943827e-06,3.07363947473327e-07,5.26558364438492e-06,0.903194165694321,3225.82061201465,-6396.58999052382,-0.00119967084861364,0.000267338692198145,0.00173434823300993,0.720690787304724,3225.87727889491,-6408.08308326262,0.720690787304724,0.944908784710053,9.9164393938232e-06,0.00293401908162356,-0.0566668802634922
"5749",5749,-6.06573989991426e-06,1.20574820103567e-07,6.3068895401214e-06,0.969495462438398,3231.52714549241,-6408.79428191018,-0.00120562457641759,0.000254820010627207,0.00171526459767201,0.732105340188486,3231.73777724005,-6419.78612862005,0.732105340188486,0.810072323005096,1.23726294400357e-05,0.0029208891740896,-0.210631747640946
"5750",5750,-6.31898675327502e-07,4.36527297278694e-06,9.36244462090139e-06,0.0867951707178051,3255.06599242326,-6455.51842007003,0.00030910951327398,0.00177160606311518,0.00323410261295638,0.0176418392801944,3256.73009724966,-6470.35172863167,0.0176418392801944,0.189360092288579,9.99434329622889e-06,0.0029249930996824,-1.66410482640549
"5751",5751,-5.00156411013234e-06,-1.56273747465275e-07,4.6890166152018e-06,0.949542954715523,3255.94025525474,-6456.73716039134,-0.00141387184222521,1.98061667544053e-05,0.00145348417573402,0.978375733192346,3255.93808690097,-6468.11323573148,0.978375733192346,0.997833995405103,9.69058072533414e-06,0.00286735601795924,0.00216835377568714
"5752",5752,-2.43612054912418e-06,2.3617560928999e-06,7.15963273492399e-06,0.33426280177294,3268.80895481611,-6482.43538445163,-0.00134237329035653,0.000392176381906442,0.00212672605416942,0.657342510430021,3271.50184927234,-6499.61910795854,0.657342510430021,0.067684745038422,9.59575328404817e-06,0.00346909934452595,-2.69289445623599
"5753",5753,-1.19976424571545e-06,3.71947087362221e-06,8.63870599295986e-06,0.138177530206682,3236.13887268176,-6417.19496417352,-0.00015116393414335,0.00130387726509193,0.00275891846432721,0.0789676159281526,3236.58415701692,-6429.46408328165,0.0789676159281526,0.64064209305717,9.83847023867531e-06,0.00291008239847056,-0.445284335165979
"5754",5754,-1.7616027095935e-06,3.11425295999403e-06,7.99010862958156e-06,0.210341324906814,3247.71491400431,-6440.3116132669,-0.00107450199403524,0.000368927997275986,0.00181235798858721,0.616059258684545,3247.05456902901,-6450.37284688929,0.616059258684545,0.516673064296731,9.75171133917506e-06,0.00288685998262246,0.660344975303815
